LCLid,StdorToU,Acorn,Acorn_grouped,file,energy_sum,energy_average,group_average
MAC004426,Std,ACORN-E,Affluent,block_21,3110.220999999997,4.36828792134831,10.291066962196853
MAC004428,Std,ACORN-E,Affluent,block_21,10624.352998300003,14.921844098735958,10.291066962196853
MAC004430,Std,ACORN-E,Affluent,block_21,1991.3609999999999,2.800789029535865,10.291066962196853
MAC004432,Std,ACORN-E,Affluent,block_21,1773.453000099999,5.231424779056044,10.291066962196853
MAC004438,Std,ACORN-E,Affluent,block_21,5556.804000099999,7.815476793389591,10.291066962196853
MAC004443,Std,ACORN-E,Affluent,block_21,6147.274999799997,8.645956399156114,10.291066962196853
MAC004446,Std,ACORN-E,Affluent,block_21,28382.324995100014,39.9188818496484,10.291066962196853
MAC000218,Std,ACORN-E,Affluent,block_21,12881.606998700017,15.67105474294406,10.291066962196853
MAC003554,Std,ACORN-E,Affluent,block_21,226.49399999999997,2.077926605504587,10.291066962196853
MAC000220,Std,ACORN-E,Affluent,block_21,4043.021000000001,4.918517031630172,10.291066962196853
MAC004537,Std,ACORN-E,Affluent,block_21,8388.830999399996,10.472947564794001,10.291066962196853
MAC004644,Std,ACORN-E,Affluent,block_21,3643.316999499999,6.102708541876045,10.291066962196853
MAC003465,Std,ACORN-E,Affluent,block_21,1934.8349998999981,3.764270427821008,10.291066962196853
MAC004645,Std,ACORN-E,Affluent,block_21,3270.2590003000005,5.477820771021777,10.291066962196853
MAC003460,Std,ACORN-E,Affluent,block_21,3822.2480007000013,7.421840778058255,10.291066962196853
MAC004648,Std,ACORN-E,Affluent,block_21,3002.188999999999,5.028792294807368,10.291066962196853
MAC004650,Std,ACORN-E,Affluent,block_21,2129.507999999999,3.5670150753768826,10.291066962196853
MAC004656,Std,ACORN-E,Affluent,block_22,923.6969999999994,1.5472311557788936,10.291066962196853
MAC003451,Std,ACORN-E,Affluent,block_22,893.4369998999997,1.994279017633928,10.291066962196853
MAC000228,Std,ACORN-E,Affluent,block_22,5759.873999899995,7.015680876857485,10.291066962196853
MAC000132,Std,ACORN-E,Affluent,block_22,11271.697998399997,13.967407680793057,10.291066962196853
MAC004665,Std,ACORN-E,Affluent,block_22,8432.8519992,14.12538023316583,10.291066962196853
MAC004671,Std,ACORN-E,Affluent,block_22,11925.498999600011,19.975710217085446,10.291066962196853
MAC000131,Std,ACORN-E,Affluent,block_22,8280.5010003,10.260843866542752,10.291066962196853
MAC004679,Std,ACORN-E,Affluent,block_22,3866.251997100003,27.227126740140864,10.291066962196853
MAC004682,Std,ACORN-E,Affluent,block_22,4747.179999699999,7.965067113590602,10.291066962196853
MAC004690,Std,ACORN-E,Affluent,block_22,2472.883000100002,4.149132550503359,10.291066962196853
MAC004694,Std,ACORN-E,Affluent,block_22,2609.5589999000013,4.378454697818794,10.291066962196853
MAC004695,Std,ACORN-E,Affluent,block_22,4425.281999699995,7.424969798154354,10.291066962196853
MAC000234,Std,ACORN-E,Affluent,block_22,9694.618001399991,11.808304508404374,10.291066962196853
MAC004699,Std,ACORN-E,Affluent,block_22,11853.044000199998,19.88765771845637,10.291066962196853
MAC004701,Std,ACORN-E,Affluent,block_22,4856.692998900007,8.148813756543637,10.291066962196853
MAC004702,Std,ACORN-E,Affluent,block_22,5415.599000099992,9.086575503523477,10.291066962196853
MAC004705,Std,ACORN-E,Affluent,block_22,7966.511000099996,13.36662919479865,10.291066962196853
MAC004706,Std,ACORN-E,Affluent,block_22,4822.109999100004,8.090788589093966,10.291066962196853
MAC004707,Std,ACORN-E,Affluent,block_22,7763.8890003999995,13.026659396644295,10.291066962196853
MAC004727,Std,ACORN-E,Affluent,block_22,13272.615002200024,19.01520773954158,10.291066962196853
MAC004730,Std,ACORN-E,Affluent,block_22,2543.0320000000015,3.6433123209169076,10.291066962196853
MAC000235,Std,ACORN-E,Affluent,block_22,8470.115002700004,10.667651136901767,10.291066962196853
MAC004736,Std,ACORN-E,Affluent,block_22,1523.6580000000004,2.1828911174785106,10.291066962196853
MAC004638,Std,ACORN-E,Affluent,block_22,3662.8000001000005,6.135343383752095,10.291066962196853
MAC004356,Std,ACORN-E,Affluent,block_22,5468.258999900008,7.637233240083811,10.291066962196853
MAC004634,Std,ACORN-E,Affluent,block_22,3844.008999899996,6.438876046733662,10.291066962196853
MAC004629,Std,ACORN-E,Affluent,block_22,5024.617001900003,8.402369568394654,10.291066962196853
MAC004538,Std,ACORN-E,Affluent,block_22,3120.085000299994,5.561648841889473,10.291066962196853
MAC000221,Std,ACORN-E,Affluent,block_22,10466.3289994,12.748269183191232,10.291066962196853
MAC004548,Std,ACORN-E,Affluent,block_22,9708.301999700003,13.908742119914045,10.291066962196853
MAC004549,Std,ACORN-E,Affluent,block_22,19833.890997799987,24.792363747249983,10.291066962196853
MAC004552,Std,ACORN-E,Affluent,block_22,9600.511999099996,12.000639998874995,10.291066962196853
MAC004553,Std,ACORN-E,Affluent,block_22,10985.205000000002,13.765921052631581,10.291066962196853
MAC004555,Std,ACORN-E,Affluent,block_22,7153.5259988,8.941907498499999,10.291066962196853
MAC004556,Std,ACORN-E,Affluent,block_22,4709.542999999999,5.886928749999998,10.291066962196853
MAC004560,Std,ACORN-E,Affluent,block_22,5553.985000699994,11.791900213800412,10.291066962196853
MAC004562,Std,ACORN-E,Affluent,block_22,22052.44800729999,27.565560009124987,10.291066962196853
MAC004564,Std,ACORN-E,Affluent,block_22,2626.8589999000014,3.2835737498750017,10.291066962196853
MAC004565,Std,ACORN-E,Affluent,block_22,12566.111003399998,15.727297876595742,10.291066962196853
MAC004571,Std,ACORN-E,Affluent,block_22,10276.802003000006,12.862080103879858,10.291066962196853
MAC004574,Std,ACORN-E,Affluent,block_22,10859.961002200003,13.591941179224035,10.291066962196853
MAC004579,Std,ACORN-E,Affluent,block_22,8895.643001100001,11.203580605919397,10.291066962196853
MAC004581,Std,ACORN-E,Affluent,block_22,9189.174000399975,11.573267003022638,10.291066962196853
MAC004582,Std,ACORN-E,Affluent,block_22,10234.394994199996,21.10184534886597,10.291066962196853
MAC004584,Std,ACORN-E,Affluent,block_22,2554.566,3.2213947036569985,10.291066962196853
MAC004586,Std,ACORN-E,Affluent,block_22,12674.269001099994,21.194429767725744,10.291066962196853
MAC003506,Std,ACORN-E,Affluent,block_22,17805.489994100004,34.77634764472657,10.291066962196853
MAC004595,Std,ACORN-E,Affluent,block_22,2761.0670012000014,4.617168898327762,10.291066962196853
MAC004601,Std,ACORN-E,Affluent,block_22,4155.339999600005,6.948729096321079,10.291066962196853
MAC004613,Std,ACORN-E,Affluent,block_22,5250.977000299995,8.91507130780984,10.291066962196853
MAC004614,Std,ACORN-E,Affluent,block_23,6559.051000200003,10.968312709364554,10.291066962196853
MAC004617,Std,ACORN-E,Affluent,block_23,4068.314999700002,6.803202340635455,10.291066962196853
MAC004618,Std,ACORN-E,Affluent,block_23,6436.228998799994,10.76292474715718,10.291066962196853
MAC004619,Std,ACORN-E,Affluent,block_23,4406.797998600005,7.369227422408034,10.291066962196853
MAC004625,Std,ACORN-E,Affluent,block_23,1622.218000099999,2.712739130602005,10.291066962196853
MAC004627,Std,ACORN-E,Affluent,block_23,6550.047998099995,10.953257521906346,10.291066962196853
MAC000224,Std,ACORN-E,Affluent,block_23,10421.367996300009,16.008245770046095,10.291066962196853
MAC003716,Std,ACORN-E,Affluent,block_23,1348.2719999999995,7.05901570680628,10.291066962196853
MAC004355,Std,ACORN-E,Affluent,block_23,14907.190999800008,20.820099161731854,10.291066962196853
MAC004353,Std,ACORN-E,Affluent,block_23,11042.713001500002,15.444353848251751,10.291066962196853
MAC003966,Std,ACORN-E,Affluent,block_23,4175.0320004000005,6.923767828192372,10.291066962196853
MAC003962,Std,ACORN-E,Affluent,block_23,2582.573000099997,4.282873963681587,10.291066962196853
MAC004136,Std,ACORN-E,Affluent,block_23,4661.805999999998,7.18306009244992,10.291066962196853
MAC004137,Std,ACORN-E,Affluent,block_23,2005.5299990999983,6.0590030184289985,10.291066962196853
MAC003956,Std,ACORN-E,Affluent,block_23,7718.822001400009,12.80069983648426,10.291066962196853
MAC003953,Std,ACORN-E,Affluent,block_23,2040.3879974999993,3.3781258236754956,10.291066962196853
MAC003952,Std,ACORN-E,Affluent,block_23,6865.674000099996,11.367009933940391,10.291066962196853
MAC003949,Std,ACORN-E,Affluent,block_23,5852.467999899997,9.689516556125824,10.291066962196853
MAC004139,Std,ACORN-E,Affluent,block_23,10801.992004100004,16.64405547627119,10.291066962196853
MAC003946,Std,ACORN-E,Affluent,block_23,6904.542999100006,13.672362374455458,10.291066962196853
MAC003945,Std,ACORN-E,Affluent,block_23,4673.414000300001,7.737440397847684,10.291066962196853
MAC003944,Std,ACORN-E,Affluent,block_23,4257.597000000001,7.04900165562914,10.291066962196853
MAC003943,Std,ACORN-E,Affluent,block_23,1771.2310002000027,2.9325016559602695,10.291066962196853
MAC004143,Std,ACORN-E,Affluent,block_23,4301.707999199999,6.628209551926038,10.291066962196853
MAC003940,Std,ACORN-E,Affluent,block_23,4120.256999100001,6.82161754817881,10.291066962196853
MAC003938,Std,ACORN-E,Affluent,block_23,8886.172000900004,14.712205299503317,10.291066962196853
MAC004146,Std,ACORN-E,Affluent,block_23,2470.9880000999997,3.807377504006163,10.291066962196853
MAC003934,Std,ACORN-E,Affluent,block_23,6307.327999199994,13.985206206651872,10.291066962196853
MAC004148,Std,ACORN-E,Affluent,block_23,3956.8769998999987,6.096882896610167,10.291066962196853
MAC003932,Std,ACORN-E,Affluent,block_23,11928.8700078,25.434690848187632,10.291066962196853
MAC004153,Std,ACORN-E,Affluent,block_23,7711.936001299994,11.882798153004613,10.291066962196853
MAC004158,Std,ACORN-E,Affluent,block_23,9591.500999300002,14.80169907299383,10.291066962196853
MAC004162,Std,ACORN-E,Affluent,block_23,10161.602999700002,15.657323574268109,10.291066962196853
MAC004171,Std,ACORN-E,Affluent,block_23,5158.228998499998,7.9479645585516145,10.291066962196853
MAC004173,Std,ACORN-E,Affluent,block_23,10501.126002200002,16.180471497996923,10.291066962196853
MAC004174,Std,ACORN-E,Affluent,block_23,2743.698000800001,4.227577813251157,10.291066962196853
MAC003920,Std,ACORN-E,Affluent,block_23,1343.1530001999984,2.735545825254579,10.291066962196853
MAC004176,Std,ACORN-E,Affluent,block_23,2208.413000000002,3.402793528505396,10.291066962196853
MAC003910,Std,ACORN-E,Affluent,block_23,1579.9370000999998,3.2177942975560074,10.291066962196853
MAC003970,Std,ACORN-E,Affluent,block_23,2985.6149994999996,4.95126865588723,10.291066962196853
MAC000164,Std,ACORN-E,Affluent,block_23,12246.354999700001,15.384868090075377,10.291066962196853
MAC003974,Std,ACORN-E,Affluent,block_23,5517.169999499999,9.149535654228854,10.291066962196853
MAC003985,Std,ACORN-E,Affluent,block_23,5854.254999299995,9.708548920895513,10.291066962196853
MAC004072,Std,ACORN-E,Affluent,block_23,5280.1039998999995,8.098319018251534,10.291066962196853
MAC004073,Std,ACORN-E,Affluent,block_23,3926.5339999000025,6.022291410889575,10.291066962196853
MAC004055,Std,ACORN-E,Affluent,block_23,13799.023998100012,22.92196677425251,10.291066962196853
MAC004080,Std,ACORN-E,Affluent,block_23,2479.8210000000017,3.803406441717794,10.291066962196853
MAC004082,Std,ACORN-E,Affluent,block_23,9665.668002400003,14.824644175460127,10.291066962196853
MAC004046,Std,ACORN-E,Affluent,block_23,1976.0489989999996,4.964947233668341,10.291066962196853
MAC004045,Std,ACORN-E,Affluent,block_23,4536.011001499998,7.5224063043117715,10.291066962196853
MAC004084,Std,ACORN-E,Affluent,block_24,5913.8880001000025,9.726789473848688,10.291066962196853
MAC004087,Std,ACORN-E,Affluent,block_24,10874.2800017,16.70396313625192,10.291066962196853
MAC004041,Std,ACORN-E,Affluent,block_24,2246.5329999999994,3.725593698175787,10.291066962196853
MAC000159,Std,ACORN-E,Affluent,block_24,8628.955000599986,10.421443237439597,10.291066962196853
MAC004038,Std,ACORN-E,Affluent,block_24,5310.311999299998,8.80648756102819,10.291066962196853
MAC004094,Std,ACORN-E,Affluent,block_24,3992.591999999999,6.123607361963189,10.291066962196853
MAC000161,Std,ACORN-E,Affluent,block_24,5699.303999599999,11.973327730252098,10.291066962196853
MAC004096,Std,ACORN-E,Affluent,block_24,3069.3290000000015,4.707559815950923,10.291066962196853
MAC004022,Std,ACORN-E,Affluent,block_24,2078.041000199999,3.4461708129353217,10.291066962196853
MAC004020,Std,ACORN-E,Affluent,block_24,7532.473999899994,12.491665008126027,10.291066962196853
MAC004099,Std,ACORN-E,Affluent,block_24,2188.6249999999977,3.367115384615381,10.291066962196853
MAC004102,Std,ACORN-E,Affluent,block_24,17331.93199799999,26.58271778834354,10.291066962196853
MAC004015,Std,ACORN-E,Affluent,block_24,7082.5319997999995,11.745492536981757,10.291066962196853
MAC004014,Std,ACORN-E,Affluent,block_24,11175.935998299994,20.394043792518236,10.291066962196853
MAC004013,Std,ACORN-E,Affluent,block_24,4652.766999999994,7.716031509121052,10.291066962196853
MAC004105,Std,ACORN-E,Affluent,block_24,2749.718999899999,4.217360429294477,10.291066962196853
MAC004112,Std,ACORN-E,Affluent,block_24,10133.988000300002,15.566801843778805,10.291066962196853
MAC004003,Std,ACORN-E,Affluent,block_24,3596.624000100002,5.9645505805970185,10.291066962196853
MAC004115,Std,ACORN-E,Affluent,block_24,7680.440999699999,11.797912441935482,10.291066962196853
MAC004116,Std,ACORN-E,Affluent,block_24,4042.4500014000087,6.209600616589875,10.291066962196853
MAC003994,Std,ACORN-E,Affluent,block_24,3864.8610002000014,6.409388060033169,10.291066962196853
MAC003993,Std,ACORN-E,Affluent,block_24,7813.578002300005,12.957840799834171,10.291066962196853
MAC004132,Std,ACORN-E,Affluent,block_24,6477.643000199999,9.950296467281104,10.291066962196853
MAC000237,Std,ACORN-E,Affluent,block_24,22254.057998099994,27.67917661455223,10.291066962196853
MAC004181,Std,ACORN-E,Affluent,block_24,12666.83299939999,19.51746224869028,10.291066962196853
MAC004185,Std,ACORN-E,Affluent,block_24,3304.863999999999,5.092240369799691,10.291066962196853
MAC000153,Std,ACORN-E,Affluent,block_24,25456.799998799954,30.707840770566893,10.291066962196853
MAC004289,Std,ACORN-E,Affluent,block_24,3216.379999999999,4.978916408668729,10.291066962196853
MAC003790,Std,ACORN-E,Affluent,block_24,3525.5309998000002,7.122284848080809,10.291066962196853
MAC003789,Std,ACORN-E,Affluent,block_24,8646.372996600001,17.46742019515152,10.291066962196853
MAC004294,Std,ACORN-E,Affluent,block_24,3667.7250001999964,5.677592879566558,10.291066962196853
MAC004298,Std,ACORN-E,Affluent,block_24,2796.9600001,4.329659442879257,10.291066962196853
MAC004300,Std,ACORN-E,Affluent,block_24,4763.990999699996,7.374599070743027,10.291066962196853
MAC003777,Std,ACORN-E,Affluent,block_24,3879.288000299997,8.678496644966437,10.291066962196853
MAC000189,Std,ACORN-E,Affluent,block_24,10712.317995799991,13.000385917232999,10.291066962196853
MAC004308,Std,ACORN-E,Affluent,block_24,1083.0190000000002,1.679099224806202,10.291066962196853
MAC004317,Std,ACORN-E,Affluent,block_24,902.7680000000005,1.39964031007752,10.291066962196853
MAC000152,Std,ACORN-E,Affluent,block_24,7710.611998800012,9.301100119179749,10.291066962196853
MAC004325,Std,ACORN-E,Affluent,block_24,10797.391000800011,15.05912273472805,10.291066962196853
MAC004327,Std,ACORN-E,Affluent,block_24,4635.968999900004,6.465786610739197,10.291066962196853
MAC004328,Std,ACORN-E,Affluent,block_24,7189.538998000003,10.027251043235708,10.291066962196853
MAC004330,Std,ACORN-E,Affluent,block_24,10623.539997199998,14.816652715760108,10.291066962196853
MAC004332,Std,ACORN-E,Affluent,block_24,7133.083998000008,9.948513246861935,10.291066962196853
MAC000191,Std,ACORN-E,Affluent,block_24,13358.456000200009,16.21171844684467,10.291066962196853
MAC003746,Std,ACORN-E,Affluent,block_24,22601.78499629998,45.294158309218396,10.291066962196853
MAC004339,Std,ACORN-E,Affluent,block_24,4778.758999099997,6.674244412150833,10.291066962196853
MAC004341,Std,ACORN-E,Affluent,block_24,11004.498999700008,15.369412010754202,10.291066962196853
MAC004342,Std,ACORN-E,Affluent,block_24,3014.2629998999955,4.209864524999993,10.291066962196853
MAC004343,Std,ACORN-E,Affluent,block_24,9018.247999799993,12.59531843547485,10.291066962196853
MAC004345,Std,ACORN-E,Affluent,block_24,12901.602999700024,18.018998602932996,10.291066962196853
MAC004349,Std,ACORN-E,Affluent,block_25,13105.959001299992,18.304412012988816,10.291066962196853
MAC004351,Std,ACORN-E,Affluent,block_25,14063.609002400002,20.411624096371558,10.291066962196853
MAC003725,Std,ACORN-E,Affluent,block_25,8173.729999400006,19.50770882911696,10.291066962196853
MAC003724,Std,ACORN-E,Affluent,block_25,4468.445000299994,8.936890000599988,10.291066962196853
MAC004352,Std,ACORN-E,Affluent,block_25,1924.9560000999984,2.6884860336592156,10.291066962196853
MAC003800,Std,ACORN-E,Affluent,block_25,5856.271998499999,11.830852522222221,10.291066962196853
MAC003906,Std,ACORN-E,Affluent,block_25,8955.334998300004,18.238971483299398,10.291066962196853
MAC004278,Std,ACORN-E,Affluent,block_25,7569.372999899996,11.71729566547987,10.291066962196853
MAC000182,Std,ACORN-E,Affluent,block_25,4484.7690007999945,6.060498649729722,10.291066962196853
MAC000168,Std,ACORN-E,Affluent,block_25,1657.146999899998,2.001385265579708,10.291066962196853
MAC003898,Std,ACORN-E,Affluent,block_25,4817.5189984,9.811647654582485,10.291066962196853
MAC004191,Std,ACORN-E,Affluent,block_25,3160.322000000002,4.869525423728817,10.291066962196853
MAC004192,Std,ACORN-E,Affluent,block_25,8303.633000800006,12.794503853312799,10.291066962196853
MAC000169,Std,ACORN-E,Affluent,block_25,5597.081000100001,6.759759661956523,10.291066962196853
MAC004194,Std,ACORN-E,Affluent,block_25,3868.6630000000027,5.960959938366722,10.291066962196853
MAC004195,Std,ACORN-E,Affluent,block_25,10361.133998100006,16.01411746228749,10.291066962196853
MAC004196,Std,ACORN-E,Affluent,block_25,10897.917001599992,16.84376661761977,10.291066962196853
MAC004210,Std,ACORN-E,Affluent,block_25,4518.035999999994,6.983054095826883,10.291066962196853
MAC004211,Std,ACORN-E,Affluent,block_25,4355.0199999999995,6.731097372488407,10.291066962196853
MAC000172,Std,ACORN-E,Affluent,block_25,2716.600999999997,4.264679748822601,10.291066962196853
MAC004213,Std,ACORN-E,Affluent,block_25,5864.443000399992,9.064054096445119,10.291066962196853
MAC004216,Std,ACORN-E,Affluent,block_25,24428.506999499998,37.756579597372486,10.291066962196853
MAC004219,Std,ACORN-E,Affluent,block_25,4298.634000100005,6.654232198297222,10.291066962196853
MAC004221,Std,ACORN-E,Affluent,block_25,2437.958999999999,3.7680973724884064,10.291066962196853
MAC004227,Std,ACORN-E,Affluent,block_25,4039.9069992999976,16.031376981349197,10.291066962196853
MAC000175,Std,ACORN-E,Affluent,block_25,6612.376000000001,7.995617896009675,10.291066962196853
MAC003854,Std,ACORN-E,Affluent,block_25,4250.518001199998,8.621740367545636,10.291066962196853
MAC004233,Std,ACORN-E,Affluent,block_25,3214.582997,4.96844358114374,10.291066962196853
MAC000176,Std,ACORN-E,Affluent,block_25,6480.918000100008,7.8366602177751,10.291066962196853
MAC004238,Std,ACORN-E,Affluent,block_25,3601.174000100003,5.565956723493049,10.291066962196853
MAC003845,Std,ACORN-E,Affluent,block_25,4901.367999700005,9.941922920283986,10.291066962196853
MAC004251,Std,ACORN-E,Affluent,block_25,2543.3570001000003,3.93100000015456,10.291066962196853
MAC000179,Std,ACORN-E,Affluent,block_25,6192.171000200001,7.49657506077482,10.291066962196853
MAC004252,Std,ACORN-E,Affluent,block_25,4038.607999499996,6.242052549459036,10.291066962196853
MAC004266,Std,ACORN-E,Affluent,block_25,5639.919000499996,8.744060465891467,10.291066962196853
MAC004269,Std,ACORN-E,Affluent,block_25,7908.060000399996,12.260558140155032,10.291066962196853
MAC000181,Std,ACORN-E,Affluent,block_25,9287.944998800014,11.244485470702196,10.291066962196853
MAC003818,Std,ACORN-E,Affluent,block_25,11854.970998800009,23.94943636121214,10.291066962196853
MAC004272,Std,ACORN-E,Affluent,block_25,5644.2199998999995,8.750728682015502,10.291066962196853
MAC004738,Std,ACORN-E,Affluent,block_25,2663.8020001999985,3.8163352438395393,10.291066962196853
MAC000129,Std,ACORN-E,Affluent,block_25,8355.679998000001,10.354002475836433,10.291066962196853
MAC004752,Std,ACORN-E,Affluent,block_25,5956.789999999999,8.534083094555873,10.291066962196853
MAC003007,Std,ACORN-E,Affluent,block_25,5243.2279992999975,8.004928243206104,10.291066962196853
MAC003006,Std,ACORN-E,Affluent,block_25,738.9890000999994,1.3243530467741926,10.291066962196853
MAC003005,Std,ACORN-E,Affluent,block_25,10484.73999950001,16.007236640458032,10.291066962196853
MAC003004,Std,ACORN-E,Affluent,block_25,1692.5489995000005,2.8022334428807953,10.291066962196853
MAC000116,Std,ACORN-E,Affluent,block_25,25347.590994400005,31.370780933663372,10.291066962196853
MAC005113,Std,ACORN-E,Affluent,block_25,5468.6639998,8.598528301572328,10.291066962196853
MAC000287,Std,ACORN-E,Affluent,block_25,1406.654000099999,2.1674175656394437,10.291066962196853
MAC005117,Std,ACORN-E,Affluent,block_25,16592.094993500006,25.96571986463225,10.291066962196853
MAC005118,Std,ACORN-E,Affluent,block_26,2306.0850001000003,8.768384030798481,10.291066962196853
MAC005120,Std,ACORN-E,Affluent,block_26,4161.896000100001,6.513139280281693,10.291066962196853
MAC002990,Std,ACORN-E,Affluent,block_26,6476.906997900006,10.705631401487613,10.291066962196853
MAC002989,Std,ACORN-E,Affluent,block_26,2848.091999100002,9.15785208713827,10.291066962196853
MAC002980,Std,ACORN-E,Affluent,block_26,7647.948999400001,12.662167217549671,10.291066962196853
MAC005131,Std,ACORN-E,Affluent,block_26,1420.9399997000019,2.230675038775513,10.291066962196853
MAC002977,Std,ACORN-E,Affluent,block_26,3482.566001399999,5.76583775066225,10.291066962196853
MAC002974,Std,ACORN-E,Affluent,block_26,4271.629998600002,7.24005084508475,10.291066962196853
MAC002972,Std,ACORN-E,Affluent,block_26,2971.546999499997,4.9035429034653415,10.291066962196853
MAC002968,Std,ACORN-E,Affluent,block_26,2811.2450001000034,4.639018151980204,10.291066962196853
MAC005137,Std,ACORN-E,Affluent,block_26,2974.408999799999,4.654787167136149,10.291066962196853
MAC002966,Std,ACORN-E,Affluent,block_26,3202.6250004999997,5.3023592723509925,10.291066962196853
MAC005138,Std,ACORN-E,Affluent,block_26,6413.542999700001,10.036843505007827,10.291066962196853
MAC002955,Std,ACORN-E,Affluent,block_26,9688.753003,16.094274091362127,10.291066962196853
MAC002953,Std,ACORN-E,Affluent,block_26,14932.150000100004,24.722102649172193,10.291066962196853
MAC002949,Std,ACORN-E,Affluent,block_26,7851.794997799995,12.999660592384098,10.291066962196853
MAC002947,Std,ACORN-E,Affluent,block_26,2931.239999999999,4.853046357615892,10.291066962196853
MAC002945,Std,ACORN-E,Affluent,block_26,3853.967000000004,6.380740066225172,10.291066962196853
MAC002943,Std,ACORN-E,Affluent,block_26,5299.398999799995,8.773839403642375,10.291066962196853
MAC002941,Std,ACORN-E,Affluent,block_26,8758.031998900004,14.452198017986804,10.291066962196853
MAC002939,Std,ACORN-E,Affluent,block_26,4876.5910002000055,8.04717986831684,10.291066962196853
MAC005109,Std,ACORN-E,Affluent,block_26,1791.7119998999992,2.80393114225352,10.291066962196853
MAC005156,Std,ACORN-E,Affluent,block_26,7605.223999699998,11.901758997965567,10.291066962196853
MAC003010,Std,ACORN-E,Affluent,block_26,2487.4210002000004,3.8033960247706426,10.291066962196853
MAC003014,Std,ACORN-E,Affluent,block_26,530.113,2.4206073059360733,10.291066962196853
MAC005038,Std,ACORN-E,Affluent,block_26,2316.0890002999986,3.0474855267105245,10.291066962196853
MAC005040,Std,ACORN-E,Affluent,block_26,2343.030999900002,3.0869973648221367,10.291066962196853
MAC003083,Std,ACORN-E,Affluent,block_26,2906.978999900001,4.44492201819572,10.291066962196853
MAC005041,Std,ACORN-E,Affluent,block_26,25647.59299770002,33.791295122134414,10.291066962196853
MAC005044,Std,ACORN-E,Affluent,block_26,15914.249996300015,20.96739129947301,10.291066962196853
MAC005047,Std,ACORN-E,Affluent,block_26,16271.398997500008,35.60481181072212,10.291066962196853
MAC003075,Std,ACORN-E,Affluent,block_26,2469.277999800001,3.769890076030536,10.291066962196853
MAC003073,Std,ACORN-E,Affluent,block_26,5863.779999699997,8.952335877404575,10.291066962196853
MAC003071,Std,ACORN-E,Affluent,block_26,1997.2209998000003,5.1474768036082486,10.291066962196853
MAC005055,Std,ACORN-E,Affluent,block_26,1729.3730002000018,2.7106159877742977,10.291066962196853
MAC003067,Std,ACORN-E,Affluent,block_26,9993.630001300002,15.257450383664125,10.291066962196853
MAC003066,Std,ACORN-E,Affluent,block_26,4726.132999099998,7.215470227633586,10.291066962196853
MAC000284,Std,ACORN-E,Affluent,block_26,1293.0030000000004,2.2966305506216704,10.291066962196853
MAC005063,Std,ACORN-E,Affluent,block_26,9307.277999899996,14.519934477223082,10.291066962196853
MAC003058,Std,ACORN-E,Affluent,block_26,4530.462000199999,6.916735878167938,10.291066962196853
MAC003056,Std,ACORN-E,Affluent,block_26,2525.8400009000015,3.8562442761832085,10.291066962196853
MAC003054,Std,ACORN-E,Affluent,block_26,2590.925,3.955610687022901,10.291066962196853
MAC005065,Std,ACORN-E,Affluent,block_26,3930.147999899997,6.238330158571424,10.291066962196853
MAC003052,Std,ACORN-E,Affluent,block_26,4110.158000499997,6.2750503824427435,10.291066962196853
MAC003046,Std,ACORN-E,Affluent,block_26,3518.516000300002,5.371780153129774,10.291066962196853
MAC003039,Std,ACORN-E,Affluent,block_26,5188.257999999997,7.921004580152667,10.291066962196853
MAC005075,Std,ACORN-E,Affluent,block_26,8596.644999599997,13.453278559624408,10.291066962196853
MAC005086,Std,ACORN-E,Affluent,block_26,4327.132999999997,6.771726134585285,10.291066962196853
MAC005088,Std,ACORN-E,Affluent,block_26,5620.4749988,8.781992185625,10.291066962196853
MAC005094,Std,ACORN-E,Affluent,block_26,716.8559999999999,2.616262773722627,10.291066962196853
MAC005097,Std,ACORN-E,Affluent,block_27,7989.8870002999965,12.50373552472613,10.291066962196853
MAC005098,Std,ACORN-E,Affluent,block_27,3594.5409999999997,5.6164703125,10.291066962196853
MAC003017,Std,ACORN-E,Affluent,block_27,1313.3049999999996,2.005045801526717,10.291066962196853
MAC003016,Std,ACORN-E,Affluent,block_27,4319.377000200004,8.165173913421556,10.291066962196853
MAC003011,Std,ACORN-E,Affluent,block_27,3154.7559995000015,4.816421373282445,10.291066962196853
MAC005037,Std,ACORN-E,Affluent,block_27,,,10.291066962196853
MAC005165,Std,ACORN-E,Affluent,block_27,9433.062000799997,14.762225353364627,10.291066962196853
MAC002920,Std,ACORN-E,Affluent,block_27,11522.043999199992,19.013273926072593,10.291066962196853
MAC005225,Std,ACORN-E,Affluent,block_27,7834.3379999,10.390368700132626,10.291066962196853
MAC002841,Std,ACORN-E,Affluent,block_27,2230.0289998999997,3.3839590286798176,10.291066962196853
MAC005226,Std,ACORN-E,Affluent,block_27,3030.3770021,4.01906764204244,10.291066962196853
MAC005227,Std,ACORN-E,Affluent,block_27,7590.835000099998,10.067420424535806,10.291066962196853
MAC002835,Std,ACORN-E,Affluent,block_27,1271.5650000000005,2.909759725400459,10.291066962196853
MAC002831,Std,ACORN-E,Affluent,block_27,3010.474000000002,4.575188449848027,10.291066962196853
MAC000296,Std,ACORN-E,Affluent,block_27,13556.545000899987,18.59608367750341,10.291066962196853
MAC005231,Std,ACORN-E,Affluent,block_27,2226.021000199997,2.9522824936339487,10.291066962196853
